blockNum,runNum,trial,pdType,commTime,brTime,totTrialNum,wasRisky,blockN,runN,trialN,displayCond,rewCond,leftVal,leftProb,leftEV,rightVal,rightProb,rightEV,evDiff,resp,rt,totPoints,ITI,delayDur,startAngle,angleCount,numSteps,outcome,spinDelay,spinFlip,safeCol,riskyVal,riskyProb,riskyEV,conf,Subject
4,2,21,1,89.657187,62.19243333,21,1,4,2,21,1,5,10,100,10,25,70,17.5,-7.5,1,0.9707724,264,0.608189352,0.720233606,5.738354312,9.538354312,37,0,0.0340281,1,2,25,70,17.5,20,PAV049
4,2,22,1,93.05722,64.44366667,22,0,4,2,22,1,5,25,30,7.5,10,100,10,-2.5,1,0.7236098,274,0.563321957,0.893661056,3.067237464,7.667237464,46,1,0.0372346,1,1,25,30,7.5,20,PAV049
4,2,23,1,96.340597,67.19153333,23,0,4,2,23,1,5,10,100,10,20,50,10,0,2,0.8519174,284,0.690490754,0.824801379,2.423689488,6.623689488,43,1,0.0360861,1,2,20,50,10,0,PAV049
4,2,24,1,99.807304,69.37776667,24,0,4,2,24,1,5,10,100,10,12,50,6,4,2,0.9013775,294,0.761966392,0.577276797,5.031588043,8.031588043,27,1,0.0363354,1,2,12,50,6,0,PAV049
4,2,25,1,103.157226,72.07616667,25,0,4,2,25,1,5,10,100,10,12,60,7.2,2.8,2,0.9321501,304,0.563708554,0.639970902,5.151265611,8.351265611,32,1,0.0350542,1,2,12,60,7.2,10,PAV049
4,2,26,1,106.407292,74.94066667,26,0,4,2,26,1,5,10,100,10,30,40,12,-2,2,1.0198369,314,0.871987277,0.854634949,5.968470338,10.36847034,45,1,0.0346343,1,2,30,40,12,10,PAV049
4,2,27,1,110.257385,77.0388,27,0,4,2,27,1,5,20,40,8,10,100,10,-2,1,0.9116708,324,0.962397302,0.755617751,5.302569381,9.102569381,39,1,0.0470194,1,1,20,40,8,10,PAV049
4,2,28,1,113.990717,79.51553333,28,0,4,2,28,1,5,10,100,10,20,50,10,0,2,1.0818379,334,0.859688407,0.681173336,6.689705584,10.28970558,33,1,0.0464091,1,2,20,50,10,0,PAV049
4,2,29,1,117.690831,82.23466667,29,1,4,2,29,1,5,25,60,15,10,100,10,5,2,1.1882795,359,0.858680952,1.154274429,0.987696094,6.787696094,63,1,0.0357665,1,1,25,60,15,10,PAV049
4,2,30,1,121.973757,84.20726667,30,0,4,2,30,1,5,10,100,10,12,30,3.6,6.4,2,0.7917943,369,0.856709446,0.559966137,6.469654179,9.269654179,27,1,0.0412085,1,2,12,30,3.6,20,PAV049
4,2,31,1,125.274255,87.74346667,31,0,4,2,31,1,5,30,20,6,10,100,10,-4,1,0.6368112,379,0.814103074,1.038773334,0.56700716,5.76700716,55,1,0.0368198,1,1,30,20,6,30,PAV049
4,2,32,1,128.874305,90.64076667,32,0,4,2,32,1,5,20,20,4,10,100,10,-6,1,0.7708512,389,0.881281596,0.767543872,4.382280427,8.382280427,39,1,0.0441777,1,1,20,20,4,30,PAV049
4,2,33,1,132.374348,92.42656667,33,1,4,2,33,1,5,25,50,12.5,10,100,10,2.5,2,1.7284028,414,0.98547627,0.992761071,2.342954903,7.342954903,52,1,0.0344464,1,1,25,50,12.5,0,PAV049
4,2,34,1,137.191053,94.72976667,34,0,4,2,34,1,5,10,100,10,12,40,4.8,5.2,2,0.6888263,424,0.62567355,0.837528222,3.172206911,7.372206911,44,1,0.035528,1,2,12,40,4.8,10,PAV049
4,2,35,1,140.424447,97.1955,35,1,4,2,35,1,5,10,100,10,30,80,24,-14,1,1.0824037,454,0.870915929,1.022595018,2.07314107,7.27314107,55,1,0.0356639,1,2,30,80,24,30,PAV049
4,2,36,1,144.507746,99.08976667,36,0,4,2,36,1,5,10,100,10,25,20,5,5,2,0.6293961,464,0.713453689,1.032871803,-0.213253772,4.986746228,54,1,0.0340668,1,2,25,20,5,30,PAV049
4,2,37,1,147.991181,101.3445,37,0,4,2,37,1,5,15,60,9,10,100,10,-1,1,2.6395355,474,0.756253037,0.577762595,3.141991121,6.141991121,28,1,0.036928,1,1,15,60,9,10,PAV049
4,2,38,1,153.057813,104.1058,38,0,4,2,38,1,5,15,60,9,10,100,10,-1,1,1.498671,484,0.739159235,0.577246402,7.080643986,10.08064399,28,1,0.0353099,1,1,15,60,9,10,PAV049
4,2,39,1,156.974625,105.8166667,39,1,4,2,39,1,5,25,50,12.5,10,100,10,2.5,2,2.0438123,484,0.511507448,1.038878094,3.765543148,8.965543148,56,0,0.0344721,1,1,25,50,12.5,0,PAV049
4,2,40,1,161.658005,108.3432,40,0,4,2,40,1,5,10,100,10,15,50,7.5,2.5,2,1.0988427,494,0.797255095,0.635863142,3.206937598,6.406937598,31,1,0.0407922,1,2,15,50,7.5,0,PAV049
4,2,41,1,165.291184,111.1767,41,1,4,2,41,1,5,10,100,10,25,50,12.5,-2.5,1,1.0834845,494,0.897601273,0.768740647,5.984610898,9.984610898,40,0,0.036532,1,2,25,50,12.5,0,PAV049
4,2,42,1,169.158097,112.9957667,42,1,4,2,42,1,5,10,100,10,15,90,13.5,-3.5,1,0.7411295,509,0.915394675,0.964846316,1.705210752,6.705210752,51,1,0.0356937,1,2,15,90,13.5,40,PAV049
4,2,43,1,172.874764,115.8050333,43,1,4,2,43,1,5,25,90,22.5,10,100,10,12.5,2,0.9600934,534,0.869046425,0.578389176,6.803842683,9.803842683,28,1,0.0340133,1,1,25,90,22.5,40,PAV049
4,2,44,1,176.374854,118.8830667,44,0,4,2,44,1,5,25,40,10,10,100,10,0,1,1.1139377,544,0.950058573,0.695076845,5.482080014,9.082080014,35,1,0.0410554,1,1,25,40,10,10,PAV049
4,2,45,1,180.224908,121.1084667,45,1,4,2,45,1,5,10,100,10,25,60,15,-5,1,1.1867754,569,0.523432622,0.84639752,2.682017316,7.082017316,44,1,0.0350896,1,2,25,60,15,10,PAV049
4,2,46,1,183.858267,123.3848333,46,0,4,2,46,1,5,20,50,10,10,100,10,0,1,1.1116432,579,0.544780119,1.169194577,-0.976778871,5.023221129,63,1,0.0356941,1,1,20,50,10,0,PAV049
4,2,47,1,187.775,125.9256333,47,0,4,2,47,1,5,30,40,12,10,100,10,2,1,2.6353514,589,0.969811547,0.574614949,6.590343109,9.590343109,28,1,0.034963,1,1,30,40,12,10,PAV049
4,2,48,1,193.05837,128.0373667,48,1,4,2,48,1,5,20,70,14,10,100,10,4,2,0.9830438,589,0.639162008,0.786876761,6.165753207,10.16575321,41,0,0.0456843,1,1,20,70,14,20,PAV049
4,2,49,1,196.558411,130.4537333,49,0,4,2,49,1,5,20,30,6,10,100,10,-4,1,0.6906525,599,0.98844701,0.7216683,1.540320058,5.340320058,37,1,0.0455793,1,1,20,30,6,20,PAV049
4,2,50,1,200.058451,134.1068,50,1,4,2,50,1,5,10,100,10,25,80,20,-10,1,1.075223,624,0.721528582,0.618569009,6.359721308,9.559721308,31,1,0.0505422,1,2,25,80,20,30,PAV049
17,1,1,1,64.028736,2.628133333,1,0,17,1,1,1,5,10,100,10,30,30,9,1,2,1.8664605,10,0.806239193,0.909848761,4.476206806,9.076206806,47,1,0.0354194,1,2,30,30,9,20,PAV054
17,1,2,1,68.72858,65.89876667,2,1,17,1,2,1,5,10,100,10,15,60,9,1,1,1.3344778,25,0.586635799,0.773878594,1.132749106,5.132749106,40,1,0.035169,1,2,15,60,9,10,PAV054
17,1,3,1,72.512148,67.8805,3,1,17,1,3,1,5,20,50,10,10,100,10,0,2,1.7225236,45,0.73613883,1.113594023,0.251522589,5.851522589,60,1,0.0347707,1,1,20,50,10,0,PAV054
17,1,4,1,77.178859,70.88076667,4,1,17,1,4,1,5,10,100,10,15,70,10.5,-0.5,1,2.2733255,60,0.674459843,0.675259397,4.739095905,8.139095905,34,1,0.0350451,1,2,15,70,10.5,20,PAV054
17,1,5,1,81.928767,74.23586667,5,0,17,1,5,1,5,12,50,6,10,100,10,-4,1,1.9169797,70,0.883599707,0.743735005,4.224299116,8.024299116,37,1,0.0386533,1,1,12,50,6,0,PAV054
17,1,6,1,86.595621,76.4133,6,0,17,1,6,1,5,12,20,2.4,10,100,10,-7.6,1,1.4577072,80,0.805713912,0.939169218,4.755272173,9.555272173,50,1,0.0341171,1,1,12,20,2.4,30,PAV054
17,1,7,1,90.895679,80.1802,7,1,17,1,7,1,5,15,30,4.5,10,100,10,-5.5,2,2.8324142,80,0.741218653,0.54266571,5.236901035,8.036901035,25,0,0.034796,1,1,15,30,4.5,20,PAV054
17,1,8,1,96.095738,83.85143333,8,1,17,1,8,1,5,30,50,15,10,100,10,5,2,2.1669306,80,0.765525235,1.001404649,4.540803459,9.740803459,54,0,0.0349801,1,1,30,50,15,0,PAV054
17,1,9,1,101.129115,85.6863,9,1,17,1,9,1,5,10,100,10,15,60,9,1,1,1.370554,95,0.535920598,0.700457946,2.867555671,6.467555671,36,1,0.0348582,1,2,15,60,9,10,PAV054
17,1,10,1,104.845835,89.04666667,10,0,17,1,10,1,5,25,20,5,10,100,10,-5,1,1.5498404,105,0.565335936,0.831799537,1.969836062,6.169836062,43,1,0.0315944,1,1,25,20,5,30,PAV054
17,1,11,1,108.87909,93.72953333,11,1,17,1,11,1,5,10,100,10,20,50,10,0,1,1.3821054,105,0.912148003,1.148750101,3.681721014,9.481721014,62,0,0.0340154,1,2,20,50,10,0,PAV054
17,1,12,1,113.41259,95.32946667,12,0,17,1,12,1,5,12,70,8.4,10,100,10,-1.6,1,4.2402731,115,0.753997379,0.749837445,2.640238713,6.440238713,38,1,0.0342105,1,1,12,70,8.4,20,PAV054
17,1,13,1,120.245997,99.31303333,13,0,17,1,13,1,5,30,40,12,10,100,10,2,1,1.9336125,125,0.88154927,0.7888104,4.191499074,8.191499074,41,1,0.0334016,1,1,30,40,12,10,PAV054
17,1,14,1,124.945945,102.5005333,14,0,17,1,14,1,5,25,30,7.5,10,100,10,-2.5,1,1.7658821,135,0.692435612,1.039367071,0.814910224,6.014910224,56,1,0.0344246,1,1,25,30,7.5,20,PAV054
17,1,15,1,129.529457,104.2798333,15,0,17,1,15,1,5,10,100,10,25,90,22.5,-12.5,2,2.0676817,145,0.642271518,0.502373439,5.115250558,7.715250558,24,1,0.0349643,1,2,25,90,22.5,40,PAV054
17,1,16,1,133.829477,107.2627,16,1,17,1,16,1,5,10,100,10,12,90,10.8,-0.8,1,2.23893,157,0.832038848,0.869604928,1.470076165,5.870076165,46,1,0.038149,1,2,12,90,10.8,40,PAV054
17,1,17,1,138.879448,110.2636667,17,1,17,1,17,1,5,10,100,10,15,80,12,-2,0,1.3277919,167,0.668348151,1.157169793,4.211280856,10.01128086,63,1,0.0345068,1,2,15,80,12,30,PAV054
17,1,18,1,155.32956,112.4633333,18,1,17,1,18,1,5,10,100,10,20,90,18,-8,1,1.3946555,187,0.938796332,0.626137719,6.377250373,9.577250373,31,1,0.0344631,1,2,20,90,18,40,PAV054
17,1,19,1,159.379773,118.4459333,19,1,17,1,19,1,5,10,100,10,15,90,13.5,-3.5,1,1.6722987,202,0.648876388,0.721223244,5.864064382,9.664064382,37,1,0.0345079,1,2,15,90,13.5,40,PAV054
17,1,20,1,163.529626,122.1800333,20,1,17,1,20,1,5,10,100,10,30,70,21,-11,1,1.3184143,232,0.905891269,0.593061143,4.466250099,7.466250099,29,1,0.0345904,1,2,30,70,21,20,PAV054
17,1,21,1,167.429861,124.0295667,21,1,17,1,21,1,5,30,60,18,10,100,10,8,2,1.3614197,262,0.512030882,1.087818311,1.322128199,6.922128199,59,1,0.0356215,1,1,30,60,18,10,PAV054
17,1,22,1,171.479898,127.7967333,22,0,17,1,22,1,5,15,20,3,10,100,10,-7,1,1.5369377,272,0.541914512,0.783391382,4.085734342,8.085734342,40,1,0.0353097,1,1,15,20,3,30,PAV054
17,1,23,1,175.41328,131.5967667,23,0,17,1,23,1,5,10,100,10,20,20,4,6,2,1.9846932,282,0.699631627,0.548193368,6.811391274,9.611391274,26,1,0.0307775,1,2,20,20,4,30,PAV054
17,1,24,1,179.729927,133.1631,24,0,17,1,24,1,5,20,40,8,10,100,10,-2,1,2.7516358,292,0.85099525,0.954887692,1.360405693,6.160405693,51,1,0.0344312,1,1,20,40,8,10,PAV054
17,1,25,1,185.39673,137.0004,25,1,17,1,25,1,5,10,100,10,20,70,14,-4,1,1.5306429,312,0.699343999,1.156514108,-0.214922637,5.585077363,63,1,0.0358501,1,2,20,70,14,20,PAV054
17,1,26,1,189.880027,140.2103333,26,1,17,1,26,1,5,10,100,10,25,60,15,-5,1,1.1917609,337,0.562958158,0.851765412,2.041303375,6.441303375,45,1,0.0355086,1,2,25,60,15,10,PAV054
17,1,27,1,193.613489,154.6109333,27,1,17,1,27,1,5,10,100,10,25,50,12.5,-2.5,1,1.9149013,337,0.926882719,0.504547446,7.836742044,10.43674204,24,0,0.0351134,1,2,25,50,12.5,0,PAV054
17,1,28,1,198.046882,156.7464,28,1,17,1,28,1,5,10,100,10,12,60,7.2,2.8,1,0.9771382,349,0.531686577,1.198182876,0.05870424,6.05870424,65,1,0.0403697,1,2,12,60,7.2,10,PAV054
17,1,29,1,201.846916,159.3815333,29,1,17,1,29,1,5,25,70,17.5,10,100,10,7.5,2,1.1744261,374,0.533838205,0.607835402,5.249874965,8.449874965,30,1,0.0364886,1,1,25,70,17.5,20,PAV054
17,1,30,1,205.263622,162.8278667,30,1,17,1,30,1,5,10,100,10,20,60,12,-2,1,1.3948748,394,0.627360862,0.500770874,2.801780732,5.401780732,24,1,0.035399,1,2,20,60,12,10,PAV054
17,1,31,1,208.879881,164.8656,31,0,17,1,31,1,5,10,100,10,15,50,7.5,2.5,2,2.2756007,404,0.858516718,0.595004655,5.482591077,8.482591077,29,1,0.0345394,1,2,15,50,7.5,0,PAV054
17,1,32,1,213.697049,167.4299333,32,1,17,1,32,1,5,10,100,10,30,80,24,-14,1,0.9049131,404,0.874862142,1.111510599,5.113939098,10.7139391,60,0,0.0343907,1,2,30,80,24,30,PAV054
17,1,33,1,217.679972,170.9283,33,1,17,1,33,1,5,10,100,10,25,40,10,0,1,2.2952759,429,0.620801731,0.511858253,4.039256942,6.639256942,24,1,0.0343816,1,2,25,40,10,10,PAV054
17,1,34,1,222.213802,173.0297333,34,1,17,1,34,1,5,10,100,10,20,80,16,-6,1,0.9950399,449,0.860766906,1.188212084,3.128682697,9.128682697,65,1,0.0348481,1,2,20,80,16,30,PAV054
17,1,35,1,226.347173,175.4131667,35,0,17,1,35,1,5,25,40,10,10,100,10,0,1,2.2127419,459,0.664248474,1.101965839,0.246739919,5.846739919,60,1,0.0403198,1,1,25,40,10,10,PAV054
17,1,36,1,231.430487,178.9776,36,0,17,1,36,1,5,12,30,3.6,10,100,10,-6.4,1,1.7844036,469,0.748679137,0.5459017,2.273025531,5.073025531,26,1,0.0343587,1,1,12,30,3.6,20,PAV054
17,1,37,1,235.597284,182.5126333,37,1,17,1,37,1,5,10,100,10,25,60,15,-5,1,0.9698183,494,0.853413665,0.764057413,1.093107779,5.093107779,39,1,0.0342893,1,2,25,60,15,10,PAV054
17,1,38,1,239.263986,185.3967333,38,0,17,1,38,1,5,20,30,6,10,100,10,-4,1,1.1287694,504,0.977385099,0.802961317,2.470446751,6.670446751,42,1,0.0346623,1,1,20,30,6,20,PAV054
17,1,39,1,243.263895,189.1276333,39,0,17,1,39,1,5,30,20,6,10,100,10,-4,1,1.6401876,514,0.839990077,0.556717814,7.002353017,9.802353017,27,1,0.0341357,1,1,30,20,6,30,PAV054
17,1,40,1,247.397309,191.0968333,40,1,17,1,40,1,5,15,40,6,10,100,10,-4,2,2.68128,514,0.524122718,0.671068757,5.840193402,9.240193402,33,0,0.0376806,1,1,15,40,6,10,PAV054
17,1,41,1,252.364078,193.6121667,41,0,17,1,41,1,5,30,40,12,10,100,10,2,1,2.6401552,524,0.759901064,0.916258674,3.01335124,7.61335124,48,1,0.0341037,1,1,30,40,12,10,PAV054
17,1,42,1,257.764209,197.0774,42,1,17,1,42,1,5,30,90,27,10,100,10,17,2,1.2310091,554,0.61430283,0.558901832,3.902160773,6.702160773,27,1,0.0341281,1,1,30,90,27,40,PAV054
17,1,43,1,261.264139,199.0460333,43,0,17,1,43,1,5,10,100,10,12,40,4.8,5.2,2,2.2198247,564,0.635294327,0.886345192,4.220884093,8.820884093,47,1,0.0349143,1,2,12,40,4.8,10,PAV054
17,1,44,1,266.114294,201.8457,44,1,17,1,44,1,5,10,100,10,20,50,10,0,1,1.2834093,584,0.603270171,1.021862589,2.438189053,7.638189053,55,1,0.0331525,1,2,20,50,10,0,PAV054
17,1,45,1,270.114353,204.6775667,45,1,17,1,45,1,5,20,50,10,10,100,10,0,2,1.8977192,584,0.959094755,0.725547621,5.875591956,9.675591956,37,0,0.0359234,1,1,20,50,10,0,PAV054
17,1,46,1,274.797728,206.6793667,46,1,17,1,46,1,5,25,50,12.5,10,100,10,2.5,2,1.4440945,609,0.920579585,0.607616534,4.356766834,7.556766834,30,1,0.0357914,1,1,25,50,12.5,0,PAV054
17,1,47,1,278.864422,208.8818,47,1,17,1,47,1,5,25,80,20,10,100,10,10,2,1.0060465,609,0.956058931,0.987592783,5.227034589,10.22703459,53,0,0.0353922,1,1,25,80,20,30,PAV054
17,1,48,1,282.914491,212.7943,48,1,17,1,48,1,5,10,100,10,12,80,9.6,0.4,1,2.2249489,621,0.768582037,0.508075097,3.917604201,6.517604201,24,1,0.0358549,1,2,12,80,9.6,30,PAV054
17,1,49,1,287.514437,214.6292,49,1,17,1,49,1,5,25,50,12.5,10,100,10,2.5,2,1.3659463,621,0.627591696,1.155330591,2.806415467,8.606415467,63,0,0.0345487,1,1,25,50,12.5,0,PAV054
17,1,50,1,291.747756,217.6794667,50,1,17,1,50,1,5,30,50,15,10,100,10,5,2,1.0284514,651,0.723042977,0.57585382,4.598124942,7.598124942,28,1,0.0341506,1,1,30,50,15,0,PAV054
18,2,1,1,14.49384,2.6484,1,0,18,2,1,1,5,10,100,10,30,30,9,1,2,2.7689805,10,0.960747946,0.518491737,3.274778881,5.874778881,24,1,0.0550282,1,2,30,30,9,20,PAV054
18,2,2,1,19.877287,17.27063333,2,1,18,2,2,1,5,30,80,24,10,100,10,14,2,1.0851596,40,0.656124966,0.734881371,4.386062851,8.186062851,38,1,0.0343333,1,1,30,80,24,30,PAV054
18,2,3,1,23.443981,18.89643333,3,1,18,2,3,1,5,10,100,10,25,50,12.5,-2.5,1,1.0702407,65,0.77232087,0.617886537,3.044401512,6.244401512,31,1,0.0361937,1,2,25,50,12.5,0,PAV054
18,2,4,1,26.993499,21.74513333,4,0,18,2,4,1,5,30,20,6,10,100,10,-4,1,1.7093565,75,0.810778693,0.941737725,4.280638813,9.080638813,50,1,0.0349408,1,1,30,20,6,30,PAV054
18,2,5,1,31.543648,24.51626667,5,1,18,2,5,1,5,15,50,7.5,10,100,10,-2.5,2,3.7309385,75,0.617401397,1.100441554,4.744940154,10.34494015,60,0,0.0349362,1,1,15,50,7.5,0,PAV054
18,2,6,1,38.094155,26.1951,6,1,18,2,6,1,5,25,90,22.5,10,100,10,12.5,2,1.2601506,100,0.949612217,0.970488215,3.207042593,8.207042593,52,1,0.0358794,1,1,25,90,22.5,40,PAV054
18,2,7,1,42.377532,29.6958,7,1,18,2,7,1,5,25,70,17.5,10,100,10,7.5,2,1.1288149,100,0.895333432,0.859306603,6.29474978,10.69474978,45,0,0.0345371,1,1,25,70,17.5,20,PAV054
18,2,8,1,46.344252,35.27703333,8,0,18,2,8,1,5,10,100,10,12,30,3.6,6.4,2,1.646202,110,0.649954953,0.989839664,2.719339954,7.719339954,53,1,0.0348222,1,2,12,30,3.6,20,PAV054
18,2,9,1,50.727626,37.4453,9,1,18,2,9,1,5,25,60,15,10,100,10,5,2,2.0497095,135,0.504325129,0.715444788,1.902395002,5.502395002,36,1,0.0349272,1,1,25,60,15,10,PAV054
18,2,10,1,55.077676,40.37936667,10,0,18,2,10,1,5,10,100,10,12,20,2.4,7.6,2,1.4618709,145,0.85251846,1.152986735,0.633862855,6.433862855,63,1,0.0351102,1,2,12,20,2.4,30,PAV054
18,2,11,1,59.644396,43.50786667,11,0,18,2,11,1,5,12,40,4.8,10,100,10,-5.2,1,1.8316528,155,0.815397504,0.739130594,2.421481805,6.221481805,38,1,0.0355823,1,1,12,40,4.8,10,PAV054
18,2,12,1,64.127318,45.4289,12,1,18,2,12,1,5,10,100,10,12,90,10.8,-0.8,1,2.7166405,167,0.7470365,0.79158416,1.118363855,5.118363855,41,1,0.0345216,1,2,12,90,10.8,40,PAV054
18,2,13,1,69.477841,49.02813333,13,1,18,2,13,1,5,10,100,10,30,70,21,-11,1,1.4776461,197,0.598125403,1.161065096,1.330448387,7.330448387,63,1,0.0342498,1,2,30,70,21,20,PAV054
18,2,14,1,73.811217,52.7774,14,0,18,2,14,1,5,10,100,10,20,40,8,2,2,1.4884383,207,0.712654524,0.650653498,5.342897412,8.742897412,33,1,0.0378512,1,2,20,40,8,10,PAV054
18,2,15,1,77.761253,54.5452,15,0,18,2,15,1,5,25,30,7.5,10,100,10,-2.5,1,2.0493796,217,0.84917574,0.518796454,4.370897398,6.970897398,25,1,0.0342006,1,1,25,30,7.5,20,PAV054
18,2,16,1,82.27799,57.74503333,16,1,18,2,16,1,5,25,60,15,10,100,10,5,2,2.101483,242,0.668822736,1.163377674,0.793517596,6.793517596,63,1,0.0346619,1,1,25,60,15,10,PAV054
18,2,17,1,87.294707,61.47643333,17,1,18,2,17,1,5,10,100,10,25,50,12.5,-2.5,1,1.8332713,242,0.582729196,0.550837735,7.317559794,10.11755979,27,0,0.0341779,1,2,25,50,12.5,0,PAV054
18,2,18,1,91.378075,63.2785,18,1,18,2,18,1,5,30,60,18,10,100,10,8,2,1.0187477,242,0.872097004,1.091394789,3.417712093,9.017712093,59,0,0.0398931,1,1,30,60,18,10,PAV054
18,2,19,1,95.444798,67.67823333,19,0,18,2,19,1,5,25,20,5,10,100,10,-5,1,0.7809886,252,0.785671926,1.124814893,4.058114307,9.858114307,61,1,0.0342995,1,1,25,20,5,30,PAV054
18,2,20,1,99.228096,70.95666667,20,0,18,2,20,1,5,10,100,10,15,20,3,7,2,1.3708949,262,0.787874956,0.876364789,4.588714955,8.988714955,46,1,0.0344118,1,2,15,20,3,30,PAV054
18,2,21,1,103.361554,73.1773,21,1,18,2,21,1,5,10,100,10,20,50,10,0,1,1.4888276,262,0.92074131,0.591094864,6.360458047,9.360458047,29,0,0.0313085,1,2,20,50,10,0,PAV054
18,2,22,1,107.444932,75.99776667,22,0,18,2,22,1,5,10,100,10,25,80,20,-10,2,1.0152365,272,0.531985433,0.5887797,3.065759784,6.065759784,29,1,0.0343613,1,2,25,80,20,30,PAV054
18,2,23,1,110.678311,79.81086667,23,1,18,2,23,1,5,10,100,10,12,80,9.6,0.4,1,1.1235694,284,0.583603365,1.08041539,3.431340121,9.031340121,58,1,0.0340155,1,2,12,80,9.6,30,PAV054
18,2,24,1,114.561608,81.39463333,24,1,18,2,24,1,5,20,80,16,10,100,10,6,2,1.7361516,284,0.953573934,0.880674979,5.527156869,10.12715687,46,0,0.0342409,1,1,20,80,16,30,PAV054
18,2,25,1,119.211601,85.57793333,25,1,18,2,25,1,5,20,50,10,10,100,10,0,2,1.4000892,284,0.69429506,0.630266271,7.408806701,10.6088067,31,0,0.0355932,1,1,20,50,10,0,PAV054
18,2,26,1,123.011771,89.12976667,26,0,18,2,26,1,5,10,100,10,30,40,12,-2,2,2.2788573,294,0.818197401,0.636992733,3.421806824,6.621806824,32,1,0.0346933,1,2,30,40,12,10,PAV054
18,2,27,1,127.845164,90.74416667,27,0,18,2,27,1,5,10,100,10,20,20,4,6,2,1.3762111,304,0.803292266,0.842519894,1.261491201,5.661491201,44,1,0.0343049,1,2,20,20,4,30,PAV054
18,2,28,1,131.961879,93.53296667,28,1,18,2,28,1,5,10,100,10,15,90,13.5,-3.5,1,1.695393,319,0.631416368,0.678241547,2.293142809,5.693142809,34,1,0.0354976,1,2,15,90,13.5,40,PAV054
18,2,29,1,136.061912,96.22566667,29,0,18,2,29,1,5,30,40,12,10,100,10,2,1,3.0972896,329,0.960555938,0.758936702,5.325111997,9.125111997,39,1,0.0345324,1,1,30,40,12,10,PAV054
18,2,30,1,141.961977,98.41143333,30,1,18,2,30,1,5,30,50,15,10,100,10,5,2,1.2061219,329,0.589966014,1.096306513,4.937673941,10.53767394,59,0,0.0348885,1,1,30,50,15,0,PAV054
18,2,31,1,145.945351,101.5285,31,1,18,2,31,1,5,25,50,12.5,10,100,10,2.5,2,0.9397303,329,0.873865274,0.522944793,6.52468784,9.32468784,25,0,0.0345562,1,1,25,50,12.5,0,PAV054
18,2,32,1,149.37873,104.8507333,32,1,18,2,32,1,5,20,70,14,10,100,10,4,2,0.8261369,329,0.989086228,1.057976208,4.401764013,9.801764013,57,0,0.0344985,1,1,20,70,14,20,PAV054
18,2,33,1,153.345438,106.4959333,33,0,18,2,33,1,5,10,100,10,15,30,4.5,5.5,2,1.981874,339,0.984702067,0.723978315,3.699042837,7.499042837,37,1,0.0361064,1,2,15,30,4.5,20,PAV054
18,2,34,1,158.128746,109.0948667,34,1,18,2,34,1,5,15,70,10.5,10,100,10,0.5,2,0.8473404,354,0.91634823,1.049416922,1.633246232,7.033246232,56,1,0.0343876,1,1,15,70,10.5,20,PAV054
18,2,35,1,162.028831,111.8026667,35,1,18,2,35,1,5,10,100,10,30,90,27,-17,1,2.0165901,384,0.876192328,1.163420326,0.352394419,6.352394419,63,1,0.035428,1,2,30,90,27,40,PAV054
18,2,36,1,167.162118,113.9493333,36,0,18,2,36,1,5,12,50,6,10,100,10,-4,1,3.7488687,394,0.75077217,1.155006473,1.243361256,7.043361256,63,1,0.0344178,1,1,12,50,6,0,PAV054
18,2,37,1,173.912344,117.2116333,37,1,18,2,37,1,5,15,60,9,10,100,10,-1,2,1.2065026,394,0.943830707,0.901476031,5.385226088,9.985226088,48,0,0.0339139,1,1,15,60,9,10,PAV054
18,2,38,1,178.062298,120.6118,38,1,18,2,38,1,5,20,60,12,10,100,10,2,2,0.8193984,394,0.673762181,1.009103286,5.38293026,10.58293026,54,0,0.0346841,1,1,20,60,12,10,PAV054
18,2,39,1,181.645651,122.2949333,39,0,18,2,39,1,5,10,100,10,20,30,6,4,2,1.280682,404,0.850918038,0.555250063,5.952751084,8.752751084,27,1,0.0343979,1,2,20,30,6,20,PAV054
18,2,40,1,185.429143,125.9776667,40,0,18,2,40,1,5,25,40,10,10,100,10,0,1,3.5946883,414,0.653900834,0.889739356,1.396801972,5.996801972,47,1,0.0351336,1,1,25,40,10,10,PAV054
18,2,41,1,191.662554,129.2216667,41,0,18,2,41,1,5,10,100,10,15,40,6,4,2,1.1389723,424,0.656018396,1.188884254,4.478663839,10.47866384,65,1,0.0349875,1,2,15,40,6,10,PAV054
18,2,42,1,195.745734,131.1286333,42,1,18,2,42,1,5,10,100,10,12,60,7.2,2.8,1,2.4889081,436,0.884483341,0.592702939,3.173038532,6.173038532,29,1,0.0345484,1,2,12,60,7.2,10,PAV054
18,2,43,1,200.795972,134.3790333,43,1,18,2,43,1,5,10,100,10,15,80,12,-2,1,1.0684074,451,0.903496427,0.501569486,4.998770055,7.598770055,24,1,0.0356902,1,2,15,80,12,30,PAV054
18,2,44,1,204.362684,139.1591667,44,1,18,2,44,1,5,10,100,10,15,60,9,1,1,1.0750134,451,0.508716691,1.007940446,5.036641012,10.23664101,54,0,0.0362137,1,2,15,60,9,10,PAV054
18,2,45,1,208.046053,140.9779667,45,1,18,2,45,1,5,10,100,10,20,50,10,0,1,1.5798586,451,0.756844702,0.739389369,5.749739201,9.549739201,38,0,0.0345579,1,2,20,50,10,0,PAV054
