trial,run,stimCat,stimN,oldNew,resp,rt,accEncoded,postChoiceDur,isiDur,conf,confRT,confPresses,rt2,acc,wasRDD,nRDD,rddVal,rddRew,rddAcc,totExp,acc2,Subject
35,2,2,2,1,1,1109,0,0.390392572,0.555174565,5,0.7397099,2,1.1090186,0,1,0,30,10,1,2,0,PAV038
36,2,3,48,0,2,3105,0,0.410206191,0.704973554,3,1.0316107,0,3.104677401,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV038
37,2,3,41,0,2,1699,0,0.65560254,0.512947281,3,1.2659093,0,1.6985939,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV038
38,2,2,33,3,1,945,1,0.4983668,0.653873775,5,0.774188,2,0.9408046,0,1,0,30,10,1,1,0,PAV038
39,2,3,29,3,2,3605,0,0.321295859,0.693591832,4,0.7338724,1,3.6049408,1,1,0,30,10,1,1,1,PAV038
40,2,3,52,0,1,804,1,0.317022153,0.421307335,5,0.710035999,2,0.8042257,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
41,2,2,28,3,1,1413,1,0.578701453,0.699766379,5,1.804837,2,1.413209501,0,1,0,20,10,1,1,0,PAV038
42,2,1,4,1,1,1035,0,0.343026862,0.325811652,5,0.988737,2,1.0344166,0,1,0,30,10,1,2,0,PAV038
43,2,2,44,0,1,976,1,0.290220413,0.279172153,5,0.8067531,2,0.976062301,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
44,2,2,34,3,2,2139,0,0.283621669,0.425778527,3,1.677758399,0,2.1287554,1,1,0,20,10,1,1,1,PAV038
45,2,3,27,3,1,3488,1,0.493114086,0.524574852,4,1.9053962,3,3.4881233,0,1,0,25,10,1,1,0,PAV038
46,2,2,26,3,1,2471,1,0.615789996,0.483374654,5,0.8868473,2,2.470563499,0,1,0,25,10,1,1,0,PAV038
47,2,1,50,0,1,1083,1,0.515724524,0.493357698,5,0.7768714,2,1.0824207,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
48,2,1,16,1,2,921,1,0.650911141,0.609155356,5,0.7272499,2,0.9212163,1,1,10,10,10,1,15,1,PAV038
49,2,2,8,1,2,2631,1,0.411403799,0.512202204,4,1.1716352,1,2.6313416,1,1,1,30,30,1,3,1,PAV038
50,2,2,27,3,1,858,1,0.619973031,0.529583286,5,0.7538011,2,0.8575618,0,1,0,30,10,1,1,0,PAV038
51,2,2,41,0,1,945,1,0.654948373,0.348407985,5,0.7479808,2,0.9441983,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
52,2,1,51,0,2,1399,0,0.358930851,0.739093138,3,1.4584912,0,1.3984201,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV038
53,2,1,27,3,1,1009,1,0.332096249,0.400569198,5,0.8345566,2,1.0091617,0,1,0,25,10,1,1,0,PAV038
54,2,2,16,1,2,1222,1,0.386512596,0.49125328,4,0.6597779,1,1.2214097,1,1,8,10,10,1,15,1,PAV038
55,2,3,32,3,1,908,1,0.439398935,0.401370468,5,0.828125601,2,0.9077727,0,1,0,20,10,1,1,0,PAV038
56,2,3,8,1,1,2798,0,0.255285865,0.717981855,3,1.9273063,0,2.7977724,0,1,1,20,20,1,3,0,PAV038
57,2,2,49,0,2,746,0,0.614103584,0.570704634,5,1.4006523,2,0.745920501,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV038
58,2,1,14,1,2,1335,1,0.284462841,0.43016592,4,0.9876384,1,1.3347386,1,1,0,20,10,1,4,1,PAV038
59,2,3,31,3,1,1060,1,0.38482111,0.541617216,2,1.543949299,1,1.060344,0,1,0,25,10,1,1,0,PAV038
60,2,2,54,0,1,1929,1,0.44156549,0.44748554,5,1.1558137,2,1.9289457,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
61,2,3,14,1,1,1117,0,0.648238291,0.623860745,5,0.8124407,2,1.107281,0,1,0,20,10,1,4,0,PAV038
62,2,1,44,0,1,1730,1,0.648588787,0.605382058,5,1.105288301,2,1.7244938,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
63,2,1,1,1,1,1838,0,0.617776123,0.611100211,2,0.974488799,1,1.837581,0,1,0,30,10,1,2,0,PAV038
64,2,1,53,0,1,885,1,0.49386855,0.408773738,5,0.7908603,2,0.8849418,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
65,2,2,5,1,1,969,0,0.626668283,0.363122171,5,0.723215,2,0.9689696,0,1,0,20,10,1,2,0,PAV038
66,2,1,30,3,1,1084,1,0.659670108,0.529386936,5,0.7502277,2,1.0842962,0,1,0,30,10,1,1,0,PAV038
67,2,1,10,1,1,1073,0,0.451333429,0.429604742,5,0.7360372,2,1.0724393,0,1,0,25,10,1,3,0,PAV038
68,2,3,4,1,1,938,0,0.363068036,0.709597339,5,0.717229201,2,0.9304735,0,1,0,20,10,1,2,0,PAV038
69,2,1,43,0,1,1089,1,0.371794364,0.322551247,5,0.733068801,2,1.0882024,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
70,2,1,31,3,2,1328,0,0.507493663,0.468000838,5,2.0408429,2,1.328107,1,1,0,20,10,1,1,1,PAV038
71,2,1,36,3,1,1106,1,0.474682081,0.415117638,3,0.7443111,0,1.106328201,0,1,0,30,10,1,1,0,PAV038
72,2,3,16,1,2,2106,1,0.550780328,0.714171605,4,1.3224761,1,2.1056247,1,1,10,10,10,1,15,1,PAV038
73,2,1,28,3,2,1296,0,0.49668839,0.679949648,2,1.555660301,1,1.295849101,1,1,0,25,10,1,1,1,PAV038
74,2,1,6,1,1,931,0,0.483477948,0.480909161,4,1.3566102,1,0.924948701,0,1,0,20,10,1,3,0,PAV038
75,2,1,35,3,2,1377,0,0.460457464,0.739555848,4,0.7802645,1,1.3764922,1,1,0,25,10,1,1,1,PAV038
76,2,2,14,1,1,2422,0,0.417789489,0.551273052,3,1.076996599,0,2.4223145,0,1,1,20,20,1,4,0,PAV038
77,2,3,46,0,1,906,1,0.384412684,0.524061351,5,0.7288209,2,0.8973049,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV038
78,2,3,51,0,2,3706,0,0.350985385,0.744075956,3,1.3085388,0,3.705762899,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV038
1,1,1,51,0,1,2835,1,0.495347678,0.464613246,4,3.6295246,1,2.8347399,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
2,1,3,54,0,2,3857,0,0.747355653,0.305244349,3,2.1152664,0,3.8565303,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
3,1,1,40,0,1,2348,1,0.631199236,0.601846618,3,3.8995233,0,2.3473521,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
4,1,2,41,0,1,1448,1,0.539229169,0.517553991,4,2.8077545,3,1.447494199,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
5,1,2,48,0,1,2236,1,0.384170724,0.548608636,3,1.5155918,0,2.2345227,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
6,1,1,49,0,1,974,1,0.276886091,0.56194119,5,1.4399244,2,0.973337799,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
7,1,2,14,1,2,2768,1,0.400300782,0.584141247,3,1.5401031,0,2.7678729,1,1,1,20,20,1,4,1,PAV042
8,1,2,42,0,1,1274,1,0.421094438,0.475638015,5,0.9131023,2,1.273780799,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
9,1,1,26,3,1,1398,1,0.293709735,0.30708246,4,2.289077099,1,1.3973484,0,1,0,30,10,1,1,0,PAV042
10,1,2,53,0,1,1443,1,0.692044757,0.622590555,3,1.2408989,0,1.442353699,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
11,1,1,8,1,1,1044,0,0.346302295,0.562798253,3,2.383904501,0,1.043443,0,1,0,25,10,1,3,0,PAV042
12,1,2,17,1,2,1123,1,0.394109593,0.570109482,4,0.847149299,1,1.1223418,1,1,7,10,10,1,15,1,PAV042
13,1,1,12,1,2,901,1,0.344713678,0.745136627,5,0.7631757,2,0.9008212,1,1,1,25,25,1,4,1,PAV042
14,1,2,7,1,2,2253,1,0.51728475,0.396116055,4,0.741896,1,2.252830501,1,1,1,25,25,1,3,1,PAV042
15,1,3,66,0,1,717,1,0.732332863,0.347924031,4,0.6494299,1,0.7169882,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
16,1,1,13,1,2,1218,1,0.532246246,0.69801957,3,1.455451099,2,1.217928,1,1,1,25,25,1,4,1,PAV042
17,1,1,37,3,1,807,1,0.407030908,0.293011407,5,0.9622015,2,0.8071442,0,1,0,30,10,1,1,0,PAV042
18,1,2,2,1,2,1092,1,0.519428777,0.367305913,5,0.8441926,2,1.0914471,1,1,1,30,30,1,2,1,PAV042
19,1,3,12,1,2,968,1,0.571447279,0.688925607,5,0.7107707,2,0.9666114,1,1,1,30,30,1,4,1,PAV042
20,1,1,41,0,1,807,1,0.566356047,0.746306422,5,0.663412401,2,0.8071403,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
21,1,2,26,3,1,1530,1,0.320080436,0.537283509,4,0.983713199,1,1.530228,0,1,0,30,10,1,1,0,PAV042
22,1,3,24,3,2,3512,0,0.333753627,0.470010738,3,0.312361,0,3.5117843,1,1,0,25,10,1,1,1,PAV042
23,1,2,40,0,1,2553,1,0.297578059,0.539859233,4,1.7362657,1,2.5525748,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
24,1,3,9,1,2,920,1,0.478827414,0.572833891,5,0.5168715,2,0.9202026,1,1,0,25,10,1,3,1,PAV042
25,1,1,6,1,2,1140,1,0.598637732,0.324222369,3,0.2731661,0,1.1399467,1,1,0,25,10,1,3,1,PAV042
26,1,1,52,0,1,3197,1,0.531834664,0.315458263,3,1.3558553,0,3.1961074,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
27,1,3,51,0,2,971,0,0.432341517,0.314672699,4,1.9258078,1,0.9711462,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
28,1,2,56,0,1,1640,1,0.313724708,0.520852342,2,2.7811458,1,1.6394807,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
29,1,2,43,0,1,2266,1,0.579301651,0.406716657,2,1.275747,1,2.262743,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
30,1,3,38,3,1,3014,1,0.303165325,0.494954787,3,0.5451414,0,3.0139995,0,1,0,25,10,1,1,0,PAV042
31,1,2,29,3,1,1066,1,0.561405079,0.605048167,3,0.54823,0,1.066031501,0,1,0,20,10,1,1,0,PAV042
32,1,3,26,3,2,2294,0,0.397407823,0.547629805,4,0.572062899,1,2.293509101,1,1,0,20,10,1,1,1,PAV042
33,1,3,28,3,2,1055,0,0.39560032,0.63409795,4,0.6960281,1,1.054305901,1,1,1,20,0,0,1,1,PAV042
34,1,1,9,1,1,2100,0,0.607279241,0.749138657,2,1.678685799,1,2.1001866,0,1,0,20,10,1,3,0,PAV042
35,1,1,48,0,1,1545,1,0.606208484,0.514882132,4,0.604431299,1,1.5450385,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
36,1,3,1,1,2,1135,1,0.633228816,0.495119104,4,0.7072713,1,1.1343944,1,1,1,20,20,1,2,1,PAV042
37,1,2,18,1,2,1042,1,0.260106643,0.557587109,5,0.7374554,2,1.0418191,1,1,7,10,10,1,15,1,PAV042
38,1,3,37,3,1,1040,1,0.671252844,0.702923217,4,0.5039277,1,1.039363599,0,1,0,20,10,1,1,0,PAV042
39,1,3,36,3,1,1336,1,0.462190076,0.508858454,4,0.5008619,1,1.336163,0,1,0,20,10,1,1,0,PAV042
40,1,2,11,1,2,1110,1,0.443751593,0.533548945,5,0.579394599,2,1.1096027,1,1,0,30,10,1,4,1,PAV042
41,1,1,2,1,2,858,1,0.457608014,0.292924237,4,0.6054505,1,0.85782,1,1,0,30,10,1,2,1,PAV042
42,1,2,32,3,1,760,1,0.473998721,0.251434634,4,0.4628133,1,0.7603611,0,1,0,30,10,1,1,0,PAV042
43,1,1,31,3,1,929,1,0.363011292,0.466905272,4,0.6576834,1,0.9288565,0,1,0,20,10,1,1,0,PAV042
44,1,1,28,3,2,2890,0,0.647291916,0.674666913,2,0.8747612,1,2.8893684,1,1,0,25,10,1,1,1,PAV042
45,1,1,38,3,1,2642,1,0.534030011,0.712165482,3,0.8264602,0,2.6296516,0,1,0,20,10,1,1,0,PAV042
46,1,1,29,3,2,1419,0,0.579134205,0.714812011,4,0.4474404,1,1.4153413,1,1,0,20,10,1,1,1,PAV042
47,1,3,8,1,2,905,1,0.308920244,0.728711788,5,0.5130096,2,0.904868,1,1,0,20,10,1,3,1,PAV042
48,1,3,46,0,1,898,1,0.348208431,0.313905093,4,3.278957901,3,0.8981798,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
49,1,3,53,0,2,853,0,0.54491706,0.726254716,4,0.4858781,1,0.853252499,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
50,1,3,11,1,1,3923,0,0.698437079,0.488668431,3,0.6175538,0,3.9230158,0,1,0,25,10,1,4,0,PAV042
51,1,2,46,0,1,1008,1,0.545857058,0.341833628,5,0.422869501,2,1.008308,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
52,1,1,16,1,2,859,1,0.45873241,0.49199572,5,0.4515072,2,0.8591907,1,1,9,10,10,1,15,1,PAV042
53,1,3,2,1,2,1070,1,0.433110713,0.688018786,5,0.9224884,2,1.0700982,1,1,0,20,10,1,2,1,PAV042
54,1,2,4,1,2,777,1,0.54899497,0.335969418,5,0.7501096,2,0.7767097,1,1,0,30,10,1,2,1,PAV042
55,1,3,4,1,1,1215,0,0.59088281,0.503140639,4,0.4481748,1,1.204549899,0,1,0,20,10,1,2,0,PAV042
56,1,3,40,0,1,744,1,0.693586813,0.527373693,4,0.585103501,1,0.743608399,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
57,1,2,15,1,2,2307,1,0.540245292,0.261710243,3,0.2177576,0,2.307118299,1,1,1,20,20,1,4,1,PAV042
58,1,3,16,1,2,2991,1,0.44012187,0.398010406,2,0.9054472,1,2.990865299,1,1,7,10,10,1,15,1,PAV042
59,1,2,55,0,1,1057,1,0.553751212,0.400173773,4,0.4997723,1,1.0570913,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
60,1,1,42,0,1,1313,1,0.494264098,0.547386173,3,0.3108226,0,1.3130463,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
61,1,2,33,3,1,1838,1,0.670629549,0.4569874,4,1.0257251,1,1.838146101,0,1,0,30,10,1,1,0,PAV042
62,1,2,31,3,2,950,0,0.315682445,0.326055552,5,0.6488918,2,0.9500225,1,1,0,25,10,1,1,1,PAV042
63,1,1,44,0,1,2400,1,0.683850017,0.743249945,3,0.4973827,0,2.3995311,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
64,1,2,13,1,2,2022,1,0.385355357,0.429661561,4,0.6002067,1,2.0221624,1,1,1,25,25,1,4,1,PAV042
65,1,3,48,0,1,1078,1,0.543318511,0.593910644,4,1.5791846,1,1.077871799,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
66,1,3,39,0,1,2550,1,0.331969171,0.501208285,4,0.673770799,1,2.549841099,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
67,1,2,30,3,2,2211,0,0.416825204,0.483184573,3,0.1734788,0,2.2112087,1,1,0,30,10,1,1,1,PAV042
68,1,1,47,0,1,1312,1,0.260691647,0.347779886,4,1.3764931,1,1.3121678,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
69,1,3,18,1,2,984,1,0.413960321,0.730439495,4,0.3834407,1,0.9837759,1,1,7,10,10,1,15,1,PAV042
70,1,3,34,3,2,782,0,0.37086868,0.653679224,5,0.560231499,2,0.7814467,1,1,0,25,10,1,1,1,PAV042
71,1,1,11,1,2,1795,1,0.432384743,0.251864405,2,0.4110804,1,1.794791301,1,1,0,20,10,1,4,1,PAV042
72,1,1,24,3,2,1358,0,0.395922324,0.376724744,5,0.5910819,2,1.357439,1,1,0,25,10,1,1,1,PAV042
73,1,2,34,3,2,630,0,0.305377828,0.263768238,5,0.465576899,2,0.630128901,1,1,0,20,10,1,1,1,PAV042
74,1,3,52,0,2,3983,0,0.349045157,0.419059477,3,0.240665999,0,3.9824607,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
75,1,1,7,1,2,1034,1,0.469703291,0.523223446,5,0.4259794,2,1.0338872,1,1,1,30,30,1,3,1,PAV042
1,2,3,17,1,2,2648,1,0.695197052,0.701666689,4,1.2247595,1,2.647315701,1,1,8,10,10,1,15,1,PAV042
2,2,1,1,1,2,2629,1,0.340689924,0.436940942,4,0.7802385,1,2.6289919,1,1,0,30,10,1,2,1,PAV042
3,2,1,14,1,2,857,1,0.451353953,0.481469044,5,1.2444565,2,0.8568795,1,1,0,20,10,1,4,1,PAV042
4,2,3,6,1,2,935,1,0.485779463,0.4444447,4,0.5768565,1,0.9348,1,1,0,20,10,1,3,1,PAV042
5,2,3,29,3,1,1056,1,0.350226457,0.552643968,3,0.9922036,0,1.0555494,0,1,0,30,10,1,1,0,PAV042
6,2,2,6,1,2,676,1,0.3867572,0.470510936,5,0.906838699,2,0.6758912,1,1,1,30,30,1,3,1,PAV042
7,2,3,27,3,2,707,0,0.524723781,0.510020606,5,0.450754001,2,0.6984116,1,1,0,30,10,1,1,1,PAV042
8,2,2,54,0,1,1160,1,0.517468605,0.717372042,3,0.5811203,0,1.1595667,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
9,2,2,51,0,1,1331,1,0.455600735,0.616361687,4,0.5447226,1,1.3305521,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
10,2,1,32,3,1,2651,1,0.692459674,0.294162435,4,1.5209819,3,2.6505581,0,1,0,20,10,1,1,0,PAV042
11,2,3,33,3,2,819,0,0.274250157,0.679487378,4,0.6275185,1,0.8190592,1,1,0,30,10,1,1,1,PAV042
12,2,1,25,3,2,2239,0,0.689225131,0.726725047,4,0.5286291,1,2.2384129,1,1,0,25,10,1,1,1,PAV042
13,2,1,27,3,1,1025,1,0.657464647,0.518370334,4,0.585427901,1,1.0243774,0,1,0,30,10,1,1,0,PAV042
14,2,3,5,1,1,772,0,0.742081204,0.623820477,4,0.391670301,1,0.7626532,0,1,0,30,10,1,2,0,PAV042
15,2,3,41,0,2,901,0,0.723541188,0.43616637,4,0.5603497,1,0.9004154,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
16,2,3,42,0,1,1214,1,0.285566567,0.35011725,4,0.6250305,1,1.2141505,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
17,2,2,36,3,1,1239,1,0.309249046,0.457487765,4,0.491961299,1,1.232296,0,1,0,25,10,1,1,0,PAV042
18,2,3,10,1,2,743,1,0.671357807,0.525444588,4,1.0572842,1,0.742366999,1,1,1,30,30,1,3,1,PAV042
19,2,2,39,0,1,847,1,0.611172275,0.309899805,4,0.5239031,1,0.8470316,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
20,2,1,55,0,1,1136,1,0.298442387,0.37864089,3,0.8278271,2,1.1355256,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
21,2,1,18,1,2,939,1,0.613605046,0.558509173,5,0.7407638,2,0.9384262,1,1,7,10,10,1,15,1,PAV042
22,2,3,56,0,1,2883,1,0.447495921,0.676064476,3,0.4041786,0,2.8829592,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
23,2,1,33,3,2,1072,0,0.716500755,0.662708364,3,0.3421502,0,1.0714905,1,1,0,30,10,1,1,1,PAV042
24,2,2,9,1,2,3701,1,0.663522274,0.72678922,2,0.8660415,1,3.7011797,1,1,0,20,10,1,3,1,PAV042
25,2,3,30,3,2,5284,0,0.636240608,0.3075924,3,0.4100194,0,5.267807299,1,1,0,25,10,1,1,1,PAV042
26,2,2,27,3,2,1197,0,0.390021286,0.393517736,3,0.2080727,0,1.1959787,1,1,0,20,10,1,1,1,PAV042
27,2,1,39,0,1,1873,1,0.481958593,0.507275302,4,0.511043,1,1.873168101,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
28,2,1,34,3,2,772,0,0.323305944,0.485721967,5,0.6790986,2,0.7723239,1,1,0,30,10,1,1,1,PAV042
29,2,1,46,0,1,745,1,0.347876918,0.701964622,5,0.6546857,2,0.736352599,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
30,2,2,45,0,1,1040,1,0.568576577,0.353951254,4,0.5578576,1,1.0393961,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
31,2,3,25,3,1,1434,1,0.434156532,0.686661074,4,0.4014402,1,1.4342707,0,1,0,20,10,1,1,0,PAV042
32,2,1,36,3,2,2446,0,0.706226979,0.648966709,2,0.611945,1,2.4462226,1,1,0,25,10,1,1,1,PAV042
33,2,1,35,3,2,784,0,0.550862425,0.703995151,5,0.5814373,2,0.7842,1,1,0,20,10,1,1,1,PAV042
34,2,2,50,0,2,791,0,0.374607747,0.744620526,5,0.5638215,2,0.7912965,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
35,2,2,24,3,2,921,0,0.645419135,0.735407913,5,0.4274461,2,0.9204364,1,1,0,30,10,1,1,1,PAV042
36,2,3,47,0,2,2404,0,0.267626017,0.311130169,3,0.2127586,0,2.404014899,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
37,2,3,31,3,2,2537,0,0.675954474,0.560286047,3,0.3601687,0,2.5371914,1,1,1,30,0,0,1,1,PAV042
38,2,1,54,0,1,873,1,0.43821853,0.637976576,4,0.513154,1,0.872374699,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
39,2,2,16,1,2,978,1,0.628561784,0.509550523,5,0.5673672,2,0.9774029,1,1,8,10,10,1,15,1,PAV042
40,2,1,15,1,2,963,1,0.624527984,0.725525477,5,0.8314509,2,0.954070301,1,1,1,30,30,1,4,1,PAV042
41,2,1,53,0,1,752,1,0.733784423,0.390969879,4,0.6686599,1,0.7523384,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
42,2,2,38,3,2,831,0,0.532410745,0.406002889,3,0.3046129,0,0.8312121,1,1,0,20,10,1,1,1,PAV042
43,2,2,52,0,1,1138,1,0.444215496,0.695873663,4,1.4003919,1,1.1379642,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
44,2,2,47,0,1,1335,1,0.472634677,0.310067128,4,0.512833499,1,1.3345824,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
45,2,1,4,1,2,1846,1,0.347238264,0.497954234,4,0.5252883,1,1.8456349,1,1,1,25,25,1,2,1,PAV042
46,2,3,15,1,2,1311,1,0.6700727,0.580864112,3,0.5168746,0,1.301085199,1,1,1,30,30,1,4,1,PAV042
47,2,1,50,0,2,986,0,0.518682226,0.591648714,5,0.4462073,2,0.9855993,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
48,2,1,3,1,1,1313,0,0.63207225,0.7239375,4,0.5512785,1,1.312964399,0,1,0,20,10,1,2,0,PAV042
49,2,1,43,0,2,992,0,0.329124632,0.544088268,3,1.0024484,0,0.9921296,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
50,2,2,37,3,1,2342,1,0.305719746,0.444505341,4,0.5078863,1,2.3415163,0,1,0,25,10,1,1,0,PAV042
51,2,2,1,1,1,903,0,0.567196088,0.675625426,3,1.1500062,0,0.9029782,0,1,0,25,10,1,2,0,PAV042
52,2,1,56,0,1,870,1,0.351793338,0.419077241,3,1.0543835,0,0.8697392,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
53,2,1,10,1,2,629,1,0.451151374,0.676482271,4,0.628090801,1,0.6247506,1,1,1,30,30,1,3,1,PAV042
54,2,1,17,1,2,1024,1,0.480272441,0.390605628,5,0.547564,2,1.0241625,1,1,8,10,10,1,15,1,PAV042
55,2,3,55,0,2,2072,0,0.721208785,0.508512416,3,0.2794383,0,2.0720148,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
56,2,3,35,3,2,673,0,0.312695961,0.58488394,4,0.4996857,1,0.672402401,1,1,0,30,10,1,1,1,PAV042
57,2,3,50,0,2,2055,0,0.454342706,0.311769433,3,0.4003043,0,2.0546634,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
58,2,1,30,3,2,1901,0,0.565027594,0.578316721,2,0.4425689,1,1.901175,1,1,0,25,10,1,1,1,PAV042
59,2,2,3,1,1,973,0,0.508411362,0.748250904,4,2.681147,3,0.9726771,0,1,0,25,10,1,2,0,PAV042
60,2,3,14,1,2,906,1,0.659125536,0.670958804,5,0.819333999,2,0.904404,1,1,0,25,10,1,4,1,PAV042
61,2,2,49,0,1,1448,1,0.404086962,0.649128738,4,0.495503999,1,1.4478838,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
62,2,2,35,3,2,1489,0,0.570957506,0.418453727,3,0.2058998,0,1.4888734,1,1,1,20,0,0,1,1,PAV042
63,2,2,28,3,1,1249,1,0.546534648,0.411321046,3,0.2274454,0,1.248923999,0,1,0,25,10,1,1,0,PAV042
64,2,2,5,1,1,751,0,0.458395558,0.33262558,1,1.3148244,2,0.7508915,0,1,0,25,10,1,2,0,PAV042
65,2,3,45,0,2,1678,0,0.364962254,0.337906315,3,1.0607734,0,1.677532,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV042
66,2,2,12,1,2,1179,1,0.329850823,0.70412844,3,2.078526299,2,1.1785829,1,1,0,20,10,1,4,1,PAV042
67,2,1,5,1,1,936,0,0.363802672,0.33182906,3,0.395731299,0,0.928386699,0,1,0,20,10,1,2,0,PAV042
68,2,2,44,0,1,1280,1,0.349877692,0.726716357,5,0.5696424,2,1.2795852,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
69,2,3,13,1,2,838,1,0.433683441,0.585032524,5,0.5889824,2,0.837986699,1,1,1,30,30,1,4,1,PAV042
70,2,3,49,0,1,886,1,0.426673561,0.625244879,3,0.2994173,0,0.8854896,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
71,2,2,10,1,2,985,1,0.4550857,0.403285879,3,0.1446583,0,0.984868,1,1,1,25,25,1,3,1,PAV042
72,2,3,44,0,1,1756,1,0.432436921,0.335309751,3,0.407346,0,1.755992199,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
73,2,2,25,3,1,939,1,0.747428271,0.27010262,3,0.3301797,0,0.9314366,0,1,0,25,10,1,1,0,PAV042
74,2,3,3,1,1,2326,0,0.430823232,0.427008072,3,0.472718799,0,2.318572001,0,1,0,25,10,1,2,0,PAV042
75,2,3,32,3,1,1223,1,0.43969578,0.43148712,4,1.339004301,1,1.222363001,0,1,0,25,10,1,1,0,PAV042
76,2,1,45,0,1,1850,1,0.52685623,0.460035091,3,0.7982903,0,1.841838701,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV042
77,2,3,7,1,2,882,1,0.46745618,0.438165242,4,0.5383351,1,0.8822384,1,1,1,30,30,1,3,1,PAV042
78,2,2,8,1,1,2146,0,0.471400534,0.695842973,4,1.453981199,3,2.1457535,0,1,0,20,10,1,3,0,PAV042
1,1,3,2,1,2,4720,1,0.383764109,0.491666015,3,0.0028789,0,4.7198771,1,1,0,30,10,1,2,1,PAV043
2,1,2,2,1,2,2566,1,0.65031093,0.330762333,5,1.7616199,2,2.5600315,1,1,0,25,10,1,2,1,PAV043
3,1,3,30,3,1,2720,1,0.585481309,0.657996529,3,1.2932094,0,2.7194427,0,1,0,25,10,1,1,0,PAV043
4,1,2,42,0,2,1914,0,0.393290665,0.339206744,3,0.0352319,0,1.913946,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV043
